TYPE,MAN ID,PREFIX,S/N,EFL,DIA,RD 1,GL 1,TH 1,RD 2,GL 2,TH 2,RD 3,GL 3,TH 3,RD 4,GL 4,TH 4,RD 5,GL 5,TH 3,RD 6
LEN,E,ACH,45408,20,5,14.11,BaFN10,1.61,-8.63,SF10,1.03,-75.59
LEN,E,ACH,45409,80,12.5,49.62,BK7,2.1,-35.73,SF5,1.6,-103.22
LEN,E,ACH,45410,90,12.5,55.8,BK7,1.98,-40.17,SF5,1.6,-116.32
LEN,E,ACH,45412,27,18,18.7,BaFN10,7.67,-13.11,SF10,1.6,-119.12
LEN,E,ACH,45413,35,18,24.26,BaFN10,6.01,-16.23,SF10,1.6,-152.99,,,
LEN,E,ACH,45414,275,25,171.03,BK7,5,-121.54,SF5,2.5,-352.46,,,
LEN,E,ACH,45415,200,30,123.77,BK7,5,-89.22,SF5,2.5,-259.43,,,
LEN,E,ACH,45417,200,75,118.81,BK7,17.94,-96.37,SF5,6,-288.97,,,
LEN,E,ACH,45418,300,75,184.05,BK7,13.59,-137.34,SF5,6,-399.33,,,
LEN,E,ACH,45419,400,75,246.5,BK7,11.05,-180.92,SF5,6,-526.7,,,
LEN,E,ACH,45818,40,9,24.77,BK7,3.73,-18.01,SF5,1.33,-51.17,,,
LEN,E,ACH,45819,60,9,36.51,BK7,3.5,-26.33,SF5,1.5,-78.35,,,
LEN,E,ACH,45820,75,9,46.44,BK7,3,-33.77,SF5,1.6,-95.94,,,
LEN,E,ACH,47019,4.5,3,3.16,LaKn22,2,-2.23,SFL6,1,-7.88,,,
LEN,E,ACH,47377,30,9,16.68,LakN22,3.5,-16.68,SFL6,2,-266.4,,,
LEN,E,ACH,47378,40,9,22.35,LAKN22,3.5,-22.35,SFL6,2,-326.03,,,
LEN,E,ACH,47721,4.5,3,3.16,LAKN22,2,-2.23,SFL6,1,-7.88,,,
LEN,E,ACH,50107,1524.73,102.31,908.13,BK7,12.37,-626.59,,0.1,-625.4,SF2,8.76,-2169.77
LEN,E,ACH,70163,1900.24,128.02,1131.72,BK7,15.42,-780.87,,0.1,-779.37,SF2,10.92,-2704.01
LEN,E,BALL,32744,1.468,2,1,BK7,2,-1,,,,,,
LEN,E,BALL,32745,2.935,4,2,BK7,4,-2
LEN,E,BALL,32746,4.402,6,3,BK7,6,-3
LEN,E,BALL,32747,5.87,8,4,BK7,8,-4
LEN,E,BALL,32748,7.337,10,5,BK7,10,-5
LEN,E,BALL,43638,0.575,1,0.5,sapphire,1,-0.5
LEN,E,BALL,43640,0.863,1.5,0.75,sapphire,1.5,-0.75
LEN,E,BALL,43642,1.151,2,1,sapphire,2,-1
LEN,E,BALL,43644,1.726,3,1.5,sapphire,3,-1.5
LEN,E,BALL,43646,2.877,5,2.5,sapphire,5,-2.5
LEN,E,BALL,43708,0.734,1,0.5,BK7,1,-0.5
LEN,E,BALL,43709,1.1,1.5,0.75,BK7,1.5,-0.75
LEN,E,BALL,43710,1.834,2.5,1.25,BK7,2.5,-1.25
LEN,E,BALL,43711,2.201,3,1.5,BK7,3,-1.5
LEN,E,BALL,43712,3.669,5,2.5,BK7,5,-2.5
LEN,E,BALL,43713,1.226,2,1,SF8,2,-1
LEN,E,BALL,43714,1.2822,2.5,1.25,SF8,2.5,-1.25
LEN,E,BALL,43715,1.839,3,1.5,SF8,3,-1.5
LEN,E,BALL,43716,2.452,4,2,SF8,4,-2
LEN,E,BALL,43819,1.439,2.5,1.25,sapphire,2.5,-1.25
LEN,E,BALL,43821,1.6,2.78,1.39,sapphire,2.78,-1.39
LEN,E,BALL,43823,2.302,4,2,sapphire,4,-2
LEN,E,BALL,43827,3.172,5.55,2.775,sapphire,5.55,-2.775
LEN,E,BALL,43829,3.453,6,3,sapphire,6,-3
LEN,E,BALL,43831,3.654,6.35,3.175,sapphire,6.35,-3.175
LEN,E,BALL,45538,0.544,1,0.5,LaSFN9,1,-0.5
LEN,E,BALL,45539,0.816,1.5,0.75,LaSFN9,1.5,-0.75
LEN,E,BALL,45540,1.088,2,1,LaSFN9,2,-1
LEN,E,BALL,45541,1.36,2.5,1.25,LaSFN9,2.5,-1.25
LEN,E,BALL,45542,1.632,3,1.5,LaSFN9,3,-1.5
LEN,E,BALL,45543,2.176,4,2,LaSFN9,4,-2
LEN,E,BALL,45544,2.72,5,2.5,LaSFN9,5,-2.5
LEN,E,BALL,45545,3.264,6,3,LaSFN9,6,-3
LEN,E,BALL,45546,4.352,8,4,LaSFN9,8,-4
LEN,E,BALL,45547,5.44,10,5,LaSFN9,10,-5
LEN,E,BALL,45552,0.22,0.3,0.15,BK7,0.3,-0.15
LEN,E,BALL,45553,0.367,0.5,0.25,BK7,0.5,-0.25
LEN,E,BALL,46115,0.173,0.3,0.15,sapphire,0.3,-0.15
LEN,E,BALL,46116,0.23,0.4,0.2,sapphire,0.4,-0.2
LEN,E,BALL,46117,0.288,0.5,0.25,sapphire,0.5,-0.25
LEN,E,BALL,46118,0.455,0.79,0.395,sapphire,0.79,-0.395
LEN,E,BALL,46119,0.909,1.58,0.79,sapphire,1.58,-0.79
LEN,E,BALL,46120,1.37,2.38,1.19,sapphire,2.38,-1.19
LEN,E,BALL,46121,1.83,3.18,1.59,sapphire,3.18,-1.59
LEN,E,BALL,46122,2.739,4.76,2.38,sapphire,4.76,-2.38
LEN,E,BST,45113,5.5,5,3.1,BK7,3.45,-20.45
LEN,E,BST,45114,8,5,4.63,BK7,2.5,-30.59
LEN,E,BST,45115,8.5,5,4.92,BK7,2.65,-32.48
LEN,E,BST,45116,9,5,5.24,BK7,2.15,-34.6
LEN,E,DCV,32987,-6,6,-9.74,SF11,1.5,9.74
LEN,E,DCV,32989,-12,12,-19.47,SF11,3,19.47
LEN,E,DCV,32991,-20,20,-31.82,SF11,2,31.82
LEN,E,DCV,32993,-25,25,-39.78,SF11,2.5,39.78
LEN,E,DCV,32995,-100,25,-104.2,BK7,5,104.2
LEN,E,DCV,32997,-50,25,-52.1,BK7,2.5,52.1
LEN,E,DCX,31858,3,3,3.5,SF5,2.3,-3.5
LEN,E,DCX,31859,4.5,3,4.29,BK7,2,-4.29
LEN,E,DCX,31860,6,6,7.59,SF5,2.54,-7.59
LEN,E,DCX,31861,9,6,8.91,BK7,2.25,-8.91
LEN,E,DCX,32013,18,12,18.01,BK7,3.48,-18.01
LEN,E,DCX,32015,12,12,15.34,SF5,3.85,-15.34
LEN,E,DCX,32017,13.5,9,13.46,BK7,2.75,-13.46
LEN,E,DCX,32019,9,9,11.38,SF5,3.45,-11.38
LEN,E,DCX,32490,25,25,31.94,SF5,8,-31.94
LEN,E,DCX,32625,50,25,50.8,BK7,5,-50.8
LEN,E,DCX,32627,75,25,76.66,BK7,3.5,-76.66
LEN,E,DCX,32706,30,15,30.5,BK7,4,-30.5
LEN,E,DCX,32708,27,18,27.08,BK7,5.5,-27.08
LEN,E,DCX,32710,36,18,36.6,BK7,4.8,-36.6
LEN,E,DCX,32712,40,20,40.67,BK7,5.3,-40.67
LEN,E,DCX,32718,100,25,103,BK7,4,-103
LEN,E,DCX,32868,24,6,24.36,BK7,2.6,-24.36
LEN,E,DCX,32870,36,12,36.65,BK7,3.3,-36.65
LEN,E,DCX,32872,72,12,73.97,BK7,2.8,-73.97
LEN,E,DCX,32874,125,25,128.65,BK7,3.5,-128.65
LEN,E,DCX,32876,150,25,154.52,BK7,3.4,-154.52
LEN,E,DCX,32878,175,25,180.4,BK7,3.2,-180.4
LEN,E,DCX,32880,70,35,71.08,BK7,7.5,-71.08
LEN,E,DCX,32901,24,12,24.4,K5,4,-24.4
