TYPE,MAN ID,CAT,S/N,EFL,DIA,RD 1,GL 1,TH 1,RD 2,GL 2,TH 2,RD 3,GL 3,TH 3,RD 4
LEN,JML,,CPX10156/000,49.8,10,25.84,BK7,3,0
LEN,JML,,CPX10157/000,49.8,15.5,25.84,BK7,3,0
LEN,JML,,CPX10158/000,50,8,26.15,B270,2.7,0
LEN,JML,,CPX10160/000,50.8,25.4,26.17,BK7,5.2,0
LEN,JML,,CPX10161/000,50,15,25.94,BK7,3.1,0
LEN,JML,,CPX10162/000,50,40,25.94,BK7,11.3,0
LEN,JML,,CPX10163/000,50.8,22.9,26.17,BK7,5.2,0
LEN,JML,,CPX10164/000,52.2,14.2,27.43,B270,1.8,0
LEN,JML,,CPX10165/000,55,10,28.33,BK7,2.4,0
LEN,JML,,CPX10166/000,52.9,12.7,41.88,SF11,4,0
LEN,JML,,CPX10168/000,57.5,22.3,45.57,SF56,3.4,0
LEN,JML,,CPX10169/000,60,12.7,47.44,SF11,4,0
LEN,JML,,CPX10170/000,60,30,30.91,BK7,5.8,0
LEN,JML,,CPX10175/000,60,22.4,30.91,BK7,4.1,0
LEN,JML,,CPX10176/000,60,47,31.12,BK7,12.6,0
LEN,JML,,CPX10180/000,63.5,25,32.71,BK7,4.5,0
LEN,JML,,CPX10185/000,63.5,25.4,32.71,BK7,4.5,0
LEN,JML,,CPX10186/000,63.5,38.1,32.94,BK7,8,0
LEN,JML,,CPX10187/000,70,25.4,36.16,BK7,7.9,0
LEN,JML,,CPX10188/000,72.7,17.1,38.07,B270,2.6,0
LEN,JML,,CPX10189/000,75,25.4,38.63,BK7,4.1,0
LEN,JML,,CPX10190/000,75,38.1,38.63,BK7,7,0
LEN,JML,,CPX10191/000,68,5.1,35.14,BK7,2,0
LEN,JML,,CPX10192/000,70,40,36.31,BK7,7.9,0
LEN,JML,,CPX10193/000,70,60,36.31,BK7,18.6,0
LEN,JML,,CPX10194/000,70.3,30,36.31,BK7,5.2,0
LEN,JML,,CPX10195/000,75,50,38.63,BK7,11.4,0
LEN,JML,,CPX10200/000,75,50.8,38.63,BK7,11.4,0
LEN,JML,,CPX10205/000,75,63.5,38.63,BK7,18.3,0
LEN,JML,,CPX10210/000,76.2,25,39.25,BK7,4.1,0
LEN,JML,,CPX10215/000,76.2,25.4,39.25,BK7,4.1,0
LEN,JML,,CPX10216/000,76.2,50.8,39.53,BK7,12.1,0
LEN,JML,,CPX10217/000,76.2,25.4,39.52,BK7,4.1,0
LEN,JML,,CPX10218/000,78.3,46,41.11,B270,9,0
LEN,JML,,CPX10220/000,80,15,41.21,BK7,2.7,0
LEN,JML,,CPX10225/000,80,22.4,41.21,BK7,3.5,0
LEN,JML,,CPX10226/000,80,42,41.49,BK7,7.7,0
LEN,JML,,CPX10227/000,80,50,41.5,BK7,10.4,0
LEN,JML,,CPX10228/000,85,35,44.09,BK7,5.6,0
LEN,JML,,CPX10230/000,88,38.1,45.33,BK7,6.2,0
LEN,JML,,CPX10235/000,88,50,45.33,BK7,9.7,0
LEN,JML,,CPX10240/000,88,50.8,45.33,BK7,9.7,0
LEN,JML,,CPX10244/000,100.5,9,79.55,SF11,4,0
LEN,JML,,CPX10245/000,88,63.5,45.33,BK7,14.8,0
LEN,JML,,CPX10246/000,90,60,46.69,BK7,13.8,0
LEN,JML,,CPX10247/000,95,50,49.28,BK7,9.7,0
LEN,JML,,CPX10248/000,97.7,9,77.33,SF11,4,0
LEN,JML,,CPX10249/000,100,8,51.87,BK7,2.3,0
LEN,JML,,CPX10250/000,100,15,51.51,BK7,2.5,0
LEN,JML,,CPX10255/000,100,22.4,51.51,BK7,3.2,0
LEN,JML,,CPX10258/000,99.3,33.9,51.51,BK7,5.6,0
LEN,JML,,CPX10260/000,100,38.1,51.51,BK7,5.6,0
LEN,JML,,CPX10265/000,100,50,51.51,BK7,8.6,0
LEN,JML,,CPX10270/000,100,50.8,51.51,BK7,8.6,0
LEN,JML,,CPX10275/000,100,63.5,51.51,BK7,12.8,0
LEN,JML,,CPX10276/000,100,6.6,51.68,BK7,3,0
LEN,JML,,CPX10277/000,100,80,51.87,BK7,21.6,0
LEN,JML,,CPX10278/000,101.2,27.2,53.09,K5,3.7,0
LEN,JML,,CPX10279/000,105.4,12.7,83.5,SF11,4,0
LEN,JML,,CPX10280/000,105,25,54.08,BK7,3.4,0
LEN,JML,,CPX10281/000,120,60,62.25,BK7,10.6,0
LEN,JML,,CPX10282/000,120,80,62.25,BK7,17.4,0
LEN,JML,,CPX10283/000,120,100,62.25,BK7,28.8,0
LEN,JML,,CPX10284/000,120.2,12.7,95.2,SF11,4,0
LEN,JML,,CPX10285/000,125,30,65.42,BK7,3.7,0
LEN,JML,,CPX10286/000,120,50,62.25,BK7,10.6,0
LEN,JML,,CPX10287/000,112.6,9,89.16,SF11,4,0
LEN,JML,,CPX10290/000,127,25,65.42,BK7,3.2,0
LEN,JML,,CPX10295/000,127,25.4,65.42,BK7,3.2,0
LEN,JML,,CPX10296/000,127,50.8,65.88,BK7,8,0
LEN,JML,,CPX10297/000,127,76.2,65.88,BK7,15,0
LEN,JML,,CPX10298/000,130,95,67.43,BK7,22.3,0
LEN,JML,,CPX10299/000,135,8,70.03,BK7,3,0
LEN,JML,,CPX10300/000,135,25,69.54,BK7,3.1,0
LEN,JML,,CPX10301/000,140,77,72.62,BK7,13.9,0
LEN,JML,,CPX10302/000,133,12,105.3,SF11,4,0
LEN,JML,,CPX10303/000,145.5,15,115.25,SF11,4,0
LEN,JML,,CPX10304/000,140.1,9,110.95,SF11,4,0
LEN,JML,,CPX10305/000,150,25,77.26,BK7,2.1,0
LEN,JML,,CPX10309/000,148.9,25.3,77.26,BK7,2.1,0
LEN,JML,,CPX10310/000,150,25.4,77.26,BK7,2.1,0
LEN,JML,,CPX10315/000,150,38.1,77.26,BK7,4.4,0
LEN,JML,,CPX10320/000,150,50,77.26,BK7,6.3,0
LEN,JML,,CPX10325/000,150,50.8,77.26,BK7,6.3,0
LEN,JML,,CPX10330/000,150,75,77.26,BK7,11.9,0
LEN,JML,,CPX10335/000,150,76.2,77.26,BK7,11.9,0
LEN,JML,,CPX10340/000,150,88.9,77.26,BK7,15.5,0
LEN,JML,,CPX10345/000,150,100,77.26,BK7,20.8,0
LEN,JML,,CPX10350/000,150,101.6,77.26,BK7,20.8,0
LEN,JML,,CPX10351/000,150,60,77.81,BK7,9,0
LEN,JML,,CPX10352/000,152.4,50.8,79.05,BK7,7.2,0
LEN,JML,,CPX10353/000,160,10,83,BK7,2.1,0
LEN,JML,,CPX10354/000,160,29,83,BK7,3.3,0
LEN,JML,,CPX10355/000,175,25,90.14,BK7,2,0
LEN,JML,,CPX10360/000,175,25.4,90.14,BK7,2,0
LEN,JML,,CPX10365/000,175,38.1,90.14,BK7,4,0
LEN,JML,,CPX10370/000,175,50,90.14,BK7,5.6,0
LEN,JML,,CPX10375/000,175,50.8,90.14,BK7,5.6,0
LEN,JML,,CPX10380/000,175,63.5,90.14,BK7,7.7,0
LEN,JML,,CPX10385/000,175,75,90.14,BK7,10.4,0
LEN,JML,,CPX10388/000,175.9,12,139.28,SF11,4,0
LEN,JML,,CPX10389/000,175.5,12,139,SF11,4,0
LEN,JML,,CPX10390/000,175,76.2,90.14,BK7,10.4,0
LEN,JML,,CPX10391/000,177,25.4,92.09,BK7,6.6,0
LEN,JML,,CPX10392/000,185,75,95.96,BK7,10.6,0
LEN,JML,,CPX10393/000,177.5,10,92.09,BK7,6.6,0
LEN,JML,,CPX10394/000,200.7,22.4,103.74,BK7,2.6,0
LEN,JML,,CPX10395/000,196,15,100.96,BK7,2.3,0
LEN,JML,,CPX10396/000,196.2,18,155.4,SF11,4,0
LEN,JML,,CPX10400/000,200,50,103.02,BK7,5.1,0
LEN,JML,,CPX10404/000,200,8,103.74,BK7,2.4,0
LEN,JML,,CPX10405/000,200,50.8,104.24,B270,5.1,0
LEN,JML,,CPX10406/000,200,30,103.74,BK7,3.1,0
LEN,JML,,CPX10407/000,200,77,103.74,BK7,10.3,0
LEN,JML,,CPX10408/000,200,90,103.74,BK7,13.2,0
LEN,JML,,CPX10409/000,223,38.1,138.73,F2,5,0
LEN,JML,,CPX10410/000,250,25,128.77,BK7,2,0
LEN,JML,,CPX10411/000,200.7,12,158.28,SF11,4,0
LEN,JML,,CPX10415/000,250,25.4,128.77,BK7,2,0
LEN,JML,,CPX10420/000,250,38.1,128.77,BK7,3.8,0
LEN,JML,,CPX10425/000,250,50,128.77,BK7,4.5,0
LEN,JML,,CPX10430/000,250,50.8,128.77,BK7,4.5,0
LEN,JML,,CPX10435/000,250,75,128.77,BK7,7.7,0
LEN,JML,,CPX10440/000,250,76.2,128.77,BK7,7.7,0
LEN,JML,,CPX10445/000,250,88.9,128.77,BK7,9.8,0
LEN,JML,,CPX10450/000,250,100,128.77,BK7,12.3,0
