TYPE,MAN ID,CAT,S/N,EFL,DIA,RD 1,GL 1,TH 1,RD 2,GL 2,TH 2,RD 3,GL 3,TH 3,RD 4
LEN,LP,,312412,55.64,31.5,25.483, SILICA    ,7.5,0
LEN,LP,,312413,66.614,31.5,30.509, SILICA    ,6.4,0
LEN,LP,,312414,88.823,31.5,40.681, SILICA    ,5.2,0
LEN,LP,,312415,111.007,31.5,50.841, SILICA    ,4.5,0
LEN,LP,,312416,222.314,31.5,101.82, SILICA    ,3.3,0
LEN,LP,,312417,333.834,31.5,152.896, SILICA    ,3,0
LEN,LP,,313205,-19.904,22.4,-20.833, N-BK7     ,1.5,20.833
LEN,LP,,313206,-30.118,22.4,-31.396, N-BK7     ,1.5,31.396
LEN,LP,,313210,-10.156,10,-10.669, N-BK7     ,1,10.669
LEN,LP,,313214,-40.245,22.4,-41.867, N-BK7     ,1.5,41.867
LEN,LP,,313215,-50.363,22.4,-52.33, N-BK7     ,1.5,52.33
LEN,LP,,313216,-100.73,22.4,-104.41, N-BK7     ,1.5,104.41
LEN,LP,,313217,-150.83,22.4,-156.22, N-BK7     ,1.5,156.22
LEN,LP,,313240,-50.282,40,-52.33, N-BK7     ,2,52.33
LEN,LP,,313241,-100.64,40,-104.41, N-BK7     ,2,104.41
LEN,LP,,313243,-202.6,40,-209.83, N-BK7     ,2,209.83
LEN,LP,,313249,-505.76,40,-523.3, N-BK7     ,2,523.3
LEN,LP,,313330,-22.115,22.4,-20.535, SILICA    ,1.5,20.535
LEN,LP,,313331,-32.737,22.4,-30.287, SILICA    ,1.5,30.287
LEN,LP,,313332,-43.74,22.4,-40.388, SILICA    ,1.5,40.388
LEN,LP,,313333,-54.734,22.4,-50.481, SILICA    ,1.5,50.481
LEN,LP,,313334,-110.25,22.4,-101.45, SILICA    ,1.5,101.45
LEN,LP,,313335,-162.72,22.4,-149.62, SILICA    ,1.5,149.62
LEN,LP,,313336,-29.901,25.4,-31.171, N-BK7     ,1.5,31.171
LEN,LP,,313337,-50.363,25.4,-52.33, N-BK7     ,1.5,52.33
LEN,LP,,313338,-100.73,25.4,-104.41, N-BK7     ,1.5,104.41
LEN,LP,,313339,-202.68,25.4,-209.83, N-BK7     ,1.5,209.83
LEN,LP,,313373,-20.049,12.7,-20.983, N-BK7     ,1.5,20.983
LEN,LP,,313374,-50.363,12.7,-52.33, N-BK7     ,1.5,52.33
