TYPE,MANUF. ID,CAT,P/N,Focal Lth,CA,Radius 1,Material1,Thick1,Radius 2,Material2,Thick2,Radius 3,Material3,Thick3,Radius 4,Material4,Thick4,Radius 5,Material5,Thick5,Radius 6
LEN,OS,,11-1290,25,18,12.98,BK7,6.7,0
LEN,OS,,11-1330,30,18,15.57,BK7,5.6,0
LEN,OS,,11-1340,40,18,20.76,BK7,4.6,0
LEN,OS,,11-1350,50,18,25.95,BK7,4,0
LEN,OS,,11-1360,60,18,31.14,BK7,3.7,0
LEN,OS,,11-1365,70,18,36.33,BK7,3.4,0
LEN,OS,,11-1370,80,18,41.52,BK7,3.2,0
LEN,OS,,11-1375,90,18,46.71,BK7,3.1,0
LEN,OS,,11-1380,100,18,51.9,BK7,3,0
LEN,OS,,11-1390,120,18,62.28,BK7,2.8,0
LEN,OS,,11-1440,150,18,77.85,BK7,2.6,0
LEN,OS,,11-1445,170,18,88.23,BK7,2.6,0
LEN,OS,,11-1450,200,18,103.8,BK7,2.5,0
LEN,OS,,11-1460,30,22.5,15.57,BK7,8.3,0
LEN,OS,,11-1470,35,22.5,18.17,BK7,7,0
LEN,OS,,11-1480,40,22.5,20.76,BK7,6.2,0
LEN,OS,,11-1490,50,22.5,25.95,BK7,5.2,0
LEN,OS,,11-1550,60,22.5,31.14,BK7,4.6,0
LEN,OS,,11-1555,70,22.5,36.33,BK7,4.2,0
LEN,OS,,11-1560,80,22.5,41.52,BK7,3.9,0
LEN,OS,,11-1565,90,22.5,46.71,BK7,3.7,0
LEN,OS,,11-1570,100,22.5,51.9,BK7,3.5,0
LEN,OS,,11-1580,120,22.5,62.28,BK7,3.3,0
LEN,OS,,11-1590,150,22.5,77.85,BK7,3,0
LEN,OS,,11-1610,170,22.5,88.23,BK7,2.9,0
LEN,OS,,11-1660,200,22.5,103.8,BK7,2.8,0
LEN,OS,,11-1670,250,22.5,129.75,BK7,2.6,0
LEN,OS,,11-1675,30,22.9,15.57,BK7,8.5,0
LEN,OS,,11-1677,35,22.9,18.17,BK7,7,0
LEN,OS,,11-1680,40,22.9,20.76,BK7,6.2,0
LEN,OS,,11-1690,50,22.9,25.95,BK7,5.2,0
LEN,OS,,11-1770,60,22.9,31.14,BK7,4.6,0
LEN,OS,,11-1775,70,22.9,36.33,BK7,4.2,0
LEN,OS,,11-1780,80,22.9,41.52,BK7,3.9,0
LEN,OS,,11-1785,90,22.9,46.71,BK7,3.7,0
LEN,OS,,11-1790,100,22.9,51.9,BK7,3.5,0
LEN,OS,,11-1880,120,22.9,62.28,BK7,3.3,0
LEN,OS,,11-1890,150,22.9,77.85,BK7,3,0
LEN,OS,,11-1892,170,22.9,88.23,BK7,2.9,0
LEN,OS,,11-1895,200,22.9,103.8,BK7,2.8,0
